Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      4927;1981-2010;        46;       1.7;       2.6;       6.4;      10.2;      14.7;      17.7;      19.9;      19.4;      15.2;      10.7;       5.6;       2.6;      10.6;
      4928;1981-2010;        51;       1.4;       2.4;       6.2;       9.9;      14.4;      17.3;      19.5;      19.1;      14.8;      10.4;       5.2;       2.2;      10.2;
      4931;1981-2010;        51;        .5;       1.3;       5.2;         9;      13.6;      16.5;      18.7;      18.2;        14;       9.4;       4.3;       1.4;       9.4;
      4933;1981-2010;        46;        .7;       1.6;       5.3;       9.1;      13.6;      16.8;      18.9;      18.3;      14.2;       9.8;       4.6;       1.7;       9.6;
      4939;1981-2010;        46;        .9;       1.2;       4.4;       8.4;        13;      15.9;      18.1;      17.6;      13.6;       9.5;         5;       1.6;       9.1;
      4977;1981-2010;        46;        .8;       1.3;       4.6;         9;      13.9;      16.6;        19;      18.3;      14.2;       9.6;       4.8;       1.5;       9.4;
      4978;1981-2010;        42;       -.3;        .2;       3.8;       7.8;      12.4;      15.1;      17.2;      16.8;      12.8;       8.6;       3.9;        .6;       8.2;
      4987;1981-2010;        46;        .6;       1.3;       5.1;         9;      13.5;      16.7;      18.8;        18;      13.8;       9.3;       4.6;       1.6;       9.3;
      4997;1981-2010;        42;        .3;        .9;       4.4;       8.6;      13.4;      16.1;      18.6;      18.1;        14;       9.5;       4.6;       1.2;       9.1;
      5009;1981-2010;        42;        .4;        .8;       3.6;       7.8;      12.4;      15.2;      17.8;      17.5;      13.7;       9.2;       4.4;       1.2;       8.7;
      5014;1981-2010;        51;       1.5;       1.8;       4.6;       8.3;      12.7;      15.3;      17.6;      16.9;      13.4;       9.3;       5.1;       2.1;       9.1;
      5017;1981-2010;        51;      -2.3;      -1.8;       1.9;       6.5;      11.6;        14;      16.2;      15.6;      11.6;         7;         2;      -1.3;       6.8;
      5024;1981-2010;        46;        .7;       1.3;       4.7;         9;      13.9;      16.6;        19;      18.4;      14.2;       9.5;       4.8;       1.4;       9.5;
      5029;1981-2010;        51;        .6;       1.5;       5.1;       8.8;      13.1;      15.7;      18.2;      17.8;        14;       9.6;       4.6;       1.5;       9.2;
      5032;1981-2010;        46;        .9;       1.5;       5.4;       9.7;      14.4;      17.4;      19.5;      18.8;      14.4;       9.7;       4.9;       1.8;       9.9;
      5039;1981-2010;        46;        .3;        .8;       4.4;       8.4;      13.1;      15.9;      18.1;      17.5;      13.5;         9;       4.5;       1.2;       8.9;
      5046;1981-2010;        42;      -1.7;       -.9;         3;       7.5;      12.4;      15.2;      17.1;      16.6;      12.5;       7.9;       2.6;       -.7;       7.6;
      5047;1981-2010;        46;      -1.7;      -1.3;       1.8;       5.5;      10.2;      13.5;      15.6;      14.8;        11;       7.2;       2.1;       -.5;       6.5;
      5059;1981-2010;        46;      -1.2;       -.9;         2;       5.5;      10.3;      13.4;      15.5;      14.9;      11.2;       7.5;       2.4;       -.2;       6.7;
      5063;1981-2010;        51;        -1;       -.4;       3.2;       7.2;      12.3;        15;      17.2;      16.5;      12.6;       8.5;       2.8;        .1;       7.8;
      5064;1981-2010;        46;         3;       3.4;       6.6;        10;      14.3;      16.9;      19.1;      18.4;      14.8;        11;       6.7;       3.7;      10.7;
      5067;1981-2010;        46;       -.9;       -.5;       2.6;       6.5;        11;      13.5;      15.7;      15.4;      11.8;       7.9;       3.2;         0;       7.2;
      5068;1981-2010;        46;        .5;       1.1;       4.7;         9;        14;      16.7;      19.2;      18.6;      14.3;       9.7;       4.7;       1.3;       9.5;
      5074;1981-2010;        46;       -.8;        .1;       3.7;       7.8;      12.8;      15.7;      17.6;      17.2;      13.3;         9;       3.4;         0;       8.3;
      5075;1981-2010;        46;       -.8;        .1;       3.7;       7.9;      12.8;      15.6;      17.7;      17.1;      13.3;       9.1;       3.4;         0;       8.3;
      5078;1981-2010;        46;       1.5;       1.7;       4.3;       7.9;      12.1;      15.2;      17.7;      17.5;        14;       9.8;       5.4;       2.3;       9.1;
      5088;1981-2010;        46;         1;       1.1;       3.3;         7;      11.5;      14.9;      17.6;      17.6;      14.1;       9.8;       5.2;         2;       8.7;
      5097;1981-2010;        42;        .5;        .8;       3.4;       7.5;      12.1;        15;      17.5;      17.3;      13.5;       9.1;       4.4;       1.3;       8.5;
      5099;1981-2010;        42;       2.2;       2.9;       6.6;      10.1;      14.4;      17.4;      19.5;      18.8;      14.9;      10.6;       6.1;       3.1;      10.6;
      5100;1981-2010;        51;       1.5;       2.2;       5.9;       9.3;      13.6;      16.6;      18.7;      18.2;      14.3;      10.1;       5.3;       2.4;       9.9;
      5105;1981-2010;        46;      -1.3;       -.7;       2.9;       6.7;      11.2;      14.2;      16.3;      15.8;        12;       7.9;       2.6;       -.2;       7.3;
      5107;1981-2010;        46;      -1.6;        -1;       2.6;       6.3;      10.9;      13.9;        16;      15.6;      11.7;       7.6;       2.3;       -.6;         7;
      5109;1981-2010;        42;        .1;        .6;       3.6;       7.8;      12.5;      15.3;      17.9;      17.6;      13.7;       9.1;       4.2;        .9;       8.6;
      5111;1981-2010;        51;      -1.1;         0;       4.1;       8.5;      13.6;      16.2;      18.3;      17.6;      13.7;         9;       3.3;         0;       8.6;
      5120;1981-2010;        46;        .6;       1.4;       5.3;       9.1;      13.7;      16.9;      18.9;      18.3;      14.2;       9.8;       4.5;       1.6;       9.5;
      5127;1981-2010;        46;      -1.2;       -.5;       3.1;       6.8;      11.4;      14.6;      16.7;      15.9;      12.3;       8.2;       2.8;       -.1;       7.5;
      5128;1981-2010;        46;        -1;       -.2;       3.5;       7.2;      11.8;        15;      17.1;      16.4;      12.5;       8.3;       2.9;       -.1;       7.8;
      5133;1981-2010;        42;        .4;        .7;       4.2;       7.9;      12.4;      15.1;      17.2;      16.9;        13;       8.8;       4.4;       1.2;       8.5;
      5138;1981-2010;        46;        .1;         1;         5;         9;      13.6;      16.7;      18.8;      18.1;      14.2;       9.6;       4.1;       1.2;       9.3;
      5142;1981-2010;        51;        .2;        .9;       3.7;       7.9;      12.9;      15.7;      18.2;      17.7;      13.9;       9.5;       4.4;       1.2;       8.9;
      5146;1981-2010;        42;         1;       1.3;       4.4;       8.6;      13.2;      15.7;        18;      17.4;      13.6;       9.3;       4.9;       1.7;       9.1;
      5149;1981-2010;        42;        .1;        .8;       4.7;       8.7;      13.4;      16.2;      18.4;        18;      13.7;       9.2;       4.2;       1.1;         9;
      5155;1981-2010;        51;      -1.1;        .1;       4.2;       8.4;      13.1;        16;      18.2;      17.6;      13.5;       8.7;       3.1;        .1;       8.5;
      5158;1981-2010;        42;        .7;       1.1;       4.3;       8.5;      13.3;      15.9;      18.3;      17.8;      13.8;       9.4;       4.7;       1.4;       9.1;
      5165;1981-2010;        51;        .6;        .8;       3.7;       7.8;      12.9;      15.4;      17.7;        17;      13.1;       8.9;       4.4;       1.6;       8.7;
      5185;1981-2010;        51;       -.1;        .5;       4.3;       8.6;      13.9;        17;        19;      18.3;      13.7;       9.2;         4;       1.2;       9.1;
      5229;1981-2010;        51;      -1.5;       -.8;       3.1;       6.9;      11.7;      15.1;      17.2;      16.4;      12.2;         8;       2.6;       -.4;       7.6;
      5236;1981-2010;        46;       1.8;       2.1;       4.9;       8.7;      12.9;      15.5;      17.8;      17.3;      13.8;       9.7;       5.4;       2.5;       9.4;
      5244;1981-2010;        46;       2.1;       2.9;       6.5;      10.2;      14.6;      17.6;      19.8;      19.1;      14.9;      10.7;       5.9;       2.9;      10.6;
      5250;1981-2010;        46;       2.1;         3;       6.8;      10.5;      15.1;      18.2;      20.1;      19.4;      15.3;      10.9;       5.8;       3.1;      10.9;
      5252;1981-2010;        46;       1.4;       1.7;       4.9;       8.8;      13.1;      15.6;      17.9;      17.4;      13.7;       9.7;       5.5;       2.1;       9.3;
      5267;1981-2010;        46;       1.1;       1.4;       4.9;         9;      13.7;      16.4;      18.7;      18.3;      14.1;       9.7;       5.1;       1.8;       9.5;
      5275;1981-2010;        42;       1.9;       2.9;       6.8;      10.8;      15.4;      18.4;      20.6;      19.9;      15.5;      10.7;       5.8;       2.8;        11;
      5277;1981-2010;        46;       -.1;        .4;       4.1;       7.9;      12.4;      15.2;      17.3;      16.8;        13;       8.6;       3.9;        .8;       8.4;
      5279;1981-2010;        51;        .8;       1.2;       4.7;       8.5;        13;      15.6;      17.8;      17.2;      13.3;       9.2;       4.9;       1.6;         9;
      5280;1981-2010;        51;       1.1;       1.3;       3.9;       7.8;      12.2;      15.1;      17.5;        17;      13.3;       9.2;       4.9;       1.7;       8.8;
      5282;1981-2010;        46;        .3;       1.1;       4.6;       9.1;      14.1;      16.7;        19;      18.6;      14.3;       9.8;       4.6;       1.2;       9.5;
      5284;1981-2010;        46;       1.4;       2.3;       6.1;       9.9;      14.4;      17.5;      19.6;      18.9;      14.7;      10.3;       5.3;       2.3;      10.2;
      5291;1981-2010;        46;      -1.7;      -1.6;       1.3;       4.7;       9.4;      12.6;      14.8;      14.2;      10.6;         7;       1.9;       -.7;         6;
      5296;1981-2010;        46;       -.1;        .4;       3.9;       7.7;      12.2;      14.9;      17.1;      16.7;      12.8;       8.5;         4;        .8;       8.2;
      5300;1981-2010;        51;        .3;        .7;       4.4;       8.2;      12.4;        15;      17.4;      16.9;      13.5;       9.2;       4.2;       1.2;       8.7;
      5306;1981-2010;        46;      -2.6;      -2.1;         1;       5.4;      10.6;        13;        15;      14.7;      10.8;       6.9;       1.6;      -1.6;       6.1;
      5317;1981-2010;        46;      -1.8;      -1.1;       2.6;       6.9;      11.9;      14.7;      16.7;      16.2;      12.2;       7.6;       2.5;       -.8;       7.3;
      5320;1981-2010;        46;        .5;       1.3;       5.1;         9;      13.6;      16.7;      18.8;      18.1;      14.1;       9.6;       4.2;       1.4;       9.4;
      5335;1981-2010;        42;       -.3;        .3;       3.8;       7.9;      12.6;      15.4;      17.7;      17.2;        13;       8.6;       3.9;        .6;       8.4;
      5344;1981-2010;        51;       2.3;       2.4;       4.6;       7.7;      11.8;      14.6;      17.2;      17.3;      14.6;      10.7;       6.3;       3.4;       9.4;
      5347;1981-2010;        42;        .6;         1;       4.4;       8.1;      12.5;      15.3;      17.5;      17.1;      13.3;       9.1;       4.7;       1.4;       8.8;
      5349;1981-2010;        42;        .1;        .7;       3.5;       8.1;      12.9;      15.7;      18.2;      17.7;      13.8;       9.2;       4.4;         1;       8.8;
      5361;1981-2010;        51;        .5;        .7;       4.6;         8;      12.8;      15.9;      17.8;      17.4;      13.1;       8.9;       4.2;       1.5;       8.8;
      5369;1981-2010;        46;      -1.1;        .2;       4.3;       8.6;      13.6;      16.4;      18.3;      17.6;      13.5;         9;       3.4;         0;       8.6;
      5371;1981-2010;        51;      -2.5;      -2.3;        .5;       4.7;       9.3;        12;      14.3;      14.1;      10.2;       6.1;       1.3;      -1.6;       5.5;
      5377;1981-2010;        46;      -5.2;      -5.1;      -2.4;        .7;       5.7;       8.3;      10.4;      10.3;       7.3;       4.4;      -1.2;        -4;       2.4;
      5397;1981-2010;        51;      -1.3;       -.4;       3.7;       8.1;      13.1;      15.9;        18;      17.5;        13;       8.3;         3;       -.3;       8.3;
      5398;1981-2010;        46;       -.7;        .1;         4;       8.1;      12.9;      15.9;      17.9;      17.4;      13.2;       8.6;       3.5;        .4;       8.4;
      5403;1981-2010;        46;        .1;        .8;       4.7;       8.7;      13.4;      16.2;      18.4;      17.9;      13.7;       9.3;       4.3;       1.2;         9;
      5404;1981-2010;        51;      -1.5;       -.5;       3.9;       7.8;      12.8;      15.4;      17.4;      17.2;      12.9;       8.4;       3.1;       -.1;       8.1;
      5410;1981-2010;        46;        .9;       1.6;       5.3;       9.1;      13.6;      16.5;      18.6;        18;      13.8;       9.4;       4.9;       1.8;       9.5;
      5419;1981-2010;        46;        .2;        .8;       4.4;       8.5;      13.1;      15.8;      18.1;      17.7;      13.6;       9.3;       4.5;       1.1;       8.9;
      5424;1981-2010;        42;       -.1;        .4;       3.9;         8;      12.7;      15.5;      17.7;      17.3;      13.3;       8.9;       4.1;        .7;       8.5;
      5426;1981-2010;        46;       -.2;        .6;       4.2;         8;      12.4;      15.4;      17.7;      17.4;      13.4;         9;       3.8;        .8;       8.6;
      5429;1981-2010;        46;       1.5;       2.3;       6.2;        10;      14.6;      17.6;      19.7;      19.1;      14.8;      10.2;       5.4;       2.4;      10.3;
      5431;1981-2010;        46;        .7;       1.2;       4.3;       8.5;      13.4;        16;      18.4;      17.8;        14;       9.3;       4.7;       1.5;       9.2;
      5433;1981-2010;        51;        .9;       1.6;       5.3;       9.1;      13.5;      16.1;      18.4;      17.9;        14;       9.8;       5.1;       1.8;       9.5;
      5434;1981-2010;        46;       -.6;         0;       3.8;       8.1;      12.9;      15.8;      17.8;      17.2;      13.1;       8.5;       3.6;        .4;       8.4;
      5435;1981-2010;        46;        .5;       1.2;       4.9;       8.6;      13.1;      16.1;      18.4;        18;        14;       9.5;       4.4;       1.5;       9.2;
      5440;1981-2010;        51;       -.7;        .2;       4.2;       8.4;      13.2;      16.1;      18.2;      17.7;      13.5;       8.9;       3.7;        .5;       8.7;
      5442;1981-2010;        51;       1.2;       1.4;       5.2;       9.2;      14.1;      16.9;        19;      18.9;      14.5;        10;       4.8;       1.9;       9.8;
      5445;1981-2010;        46;        .1;        .7;       4.5;       8.8;      13.6;      16.4;      18.8;      18.3;        14;       9.3;       4.3;        .9;       9.2;
      5453;1981-2010;        46;       1.9;       2.8;       6.6;      10.4;      14.9;        18;        20;      19.2;      15.2;      10.8;       5.7;       2.9;      10.7;
      5460;1981-2010;        46;       -.8;       -.2;       3.3;         7;      11.7;      14.9;        17;      16.5;      12.6;       8.5;       3.2;        .3;       7.8;
      5463;1981-2010;        46;         0;        .9;       4.3;       8.9;        14;      16.7;      19.1;      18.3;      14.1;       9.3;       4.2;        .9;       9.2;
      5467;1981-2010;        51;      -3.9;      -4.6;      -2.7;        .4;       5.4;       7.9;      10.4;      10.3;       7.2;       4.7;       -.5;      -3.2;       2.7;
      5480;1981-2010;        42;       2.3;       2.6;       5.9;       9.3;      13.7;      16.3;      18.6;        18;      14.3;      10.3;       6.2;         3;        10;
      5488;1981-2010;        46;        .2;        .8;       4.8;         9;      13.6;      16.5;      18.5;      18.1;      13.7;       9.1;       4.3;       1.2;       9.2;
      5490;1981-2010;        42;        .8;        .9;       4.2;       8.1;      12.8;      15.4;      17.9;      17.5;      13.6;       9.2;       4.9;       1.5;       8.9;
      5498;1981-2010;        46;       1.2;       1.8;       5.5;       9.4;      13.8;      16.8;      18.9;      18.3;      14.2;       9.9;       5.2;       2.1;       9.8;
      5514;1981-2010;        46;         2;       1.8;       3.8;       7.5;      11.6;      14.5;        17;      17.2;      14.3;      10.4;       6.1;       3.1;       9.1;
      5516;1981-2010;        42;       1.5;       1.5;       3.7;       7.2;      11.6;      14.9;      17.6;      17.5;      14.3;      10.2;       5.8;       2.6;         9;
      5538;1981-2010;        42;       -.6;        .1;         4;         8;      12.9;      15.8;      17.9;      17.3;      13.3;         9;       3.4;        .4;       8.5;
      5540;1981-2010;        51;         2;       2.8;       6.6;      10.6;      15.1;      18.2;      20.3;      19.6;      15.3;      10.5;       5.8;       2.9;      10.8;
      5541;1981-2010;        42;        .7;       1.3;       5.2;       9.1;      13.4;      16.4;      18.4;        18;        14;       9.4;       4.6;       1.5;       9.3;
      5543;1981-2010;        46;         1;       1.7;       5.5;       9.3;      13.7;      16.6;      18.6;      18.1;      14.1;       9.6;       4.8;       1.8;       9.6;
      5546;1981-2010;        42;        .2;        .7;         4;       8.5;      13.4;      16.1;      18.4;      17.8;      13.7;       9.2;       4.1;        .8;       8.9;
      5559;1981-2010;        46;        .1;        .5;       3.9;       7.3;      11.8;      14.9;      16.9;      16.3;      12.5;       8.6;       3.8;       1.1;       8.1;
      5562;1981-2010;        42;       -.2;        .3;       3.6;       7.3;      11.9;      14.9;      17.1;      16.5;      12.6;       8.5;       3.5;        .8;       8.1;
      5568;1981-2010;        46;         0;        .6;       4.1;       7.8;      12.3;      15.1;      17.3;      16.8;      12.9;       8.7;       4.1;         1;       8.4;
      5575;1981-2010;        46;       2.3;       2.4;       4.9;       8.4;      12.4;      15.1;      17.5;      17.3;      14.2;      10.2;         6;       2.9;       9.5;
      5582;1981-2010;        46;       -.6;       -.4;       2.4;       5.9;      10.5;      13.3;      15.4;      14.8;      11.3;       7.7;       3.3;        .3;         7;
      5609;1981-2010;        46;         1;       1.8;       5.7;       9.6;      14.1;      17.1;      19.1;      18.4;      14.4;       9.9;       4.9;         2;       9.8;
      5610;1981-2010;        51;      -1.1;       -.9;       1.9;       5.4;      10.2;      12.7;      14.8;      14.6;      11.1;       7.1;       2.4;       -.2;       6.5;
      5624;1981-2010;        46;       1.1;       1.5;         4;       7.8;      12.2;      15.2;      17.8;      17.5;      14.1;       9.7;       5.2;         2;         9;
      5629;1981-2010;        51;        .4;       1.1;       4.6;       9.1;      14.1;      16.7;      19.2;      18.6;      14.4;       9.6;       4.5;       1.1;       9.5;
      5640;1981-2010;        42;       2.2;       2.3;       4.9;       8.4;      12.3;        15;      17.4;      17.1;        14;      10.1;       5.9;       2.8;       9.4;
      5642;1981-2010;        46;        .2;        .7;       3.8;       8.2;      13.2;      15.8;      18.2;      17.7;      13.6;         9;       4.2;         1;       8.8;
      5643;1981-2010;        42;        .2;        .8;       3.8;       8.3;      13.3;      15.9;      18.3;      17.7;      13.6;         9;       4.3;         1;       8.9;
      5644;1981-2010;        46;       1.1;       1.5;         5;       8.6;        13;      15.9;        18;      17.6;      13.8;       9.6;       5.1;         2;       9.3;
      5654;1981-2010;        51;       -.8;       -.1;         4;       8.2;      13.3;      16.3;      18.5;      18.1;      13.5;       8.6;       3.1;        .4;       8.6;
      5663;1981-2010;        46;       -.2;        .3;       3.2;       7.6;      12.3;      15.1;      17.6;      17.3;      13.4;       8.8;       3.9;        .6;       8.3;
      5664;1981-2010;        51;       1.1;       1.9;       5.2;       8.7;      13.3;      16.2;      18.1;      17.4;      13.6;       9.8;       4.9;       2.1;       9.4;
      5675;1981-2010;        46;       1.2;       1.8;         5;       9.3;      14.1;      16.7;      18.9;      18.3;      14.3;       9.8;       5.3;       1.9;       9.7;
      5676;1981-2010;        51;       1.2;       1.7;       4.7;       9.1;      13.8;      16.5;      18.7;      18.1;      14.2;       9.7;       5.2;       1.9;       9.6;
      5681;1981-2010;        46;       1.4;       2.1;       5.7;       9.4;      13.7;      16.8;      18.9;      18.2;      14.2;       9.9;       5.3;       2.4;       9.8;
      5688;1981-2010;        46;      -1.7;      -1.3;       1.8;       5.4;      10.2;      13.4;      15.5;      14.9;      11.1;       7.2;       2.1;       -.6;       6.5;
      5692;1981-2010;        51;       1.7;       2.6;       6.4;      10.3;      14.9;      17.9;        20;      19.3;        15;      10.4;       5.5;       2.6;      10.6;
      5703;1981-2010;        46;        .8;       1.6;       5.5;       9.7;      14.3;      17.3;      19.4;      18.9;      14.5;       9.8;       4.9;       1.8;       9.9;
      5705;1981-2010;        51;        .5;       1.4;       5.3;       9.5;      14.1;      17.1;      19.2;      18.7;      14.4;       9.6;       4.5;       1.4;       9.7;
      5707;1981-2010;        46;        .9;       1.6;       5.6;       9.8;      14.4;      17.4;      19.4;      18.9;      14.6;       9.9;       4.9;       1.7;       9.9;
      5715;1981-2010;        42;       1.7;         2;       5.2;       9.1;      13.5;      16.1;      18.4;        18;      14.2;        10;       5.6;       2.4;       9.7;
      5717;1981-2010;        51;       2.6;       2.8;       5.9;       9.2;      13.5;        16;      18.2;      17.4;        14;      10.4;       6.3;       3.3;        10;
      5719;1981-2010;        46;       1.9;       2.2;       5.4;       8.8;      13.1;      15.6;      17.8;      17.2;      13.6;       9.9;       5.6;       2.5;       9.5;
      5728;1981-2010;        46;        .4;       1.1;       4.3;       8.9;      13.9;      16.5;      18.9;      18.2;      14.1;       9.5;       4.6;       1.3;       9.3;
      5731;1981-2010;        51;       -.2;        .8;       5.1;       8.9;      13.4;        17;        19;      18.2;        14;       9.4;       3.9;        .8;       9.3;
      5732;1981-2010;        46;         2;       1.9;       3.9;       7.6;      11.8;      14.6;      17.1;      17.1;      14.1;      10.3;         6;       2.9;       9.1;
      5745;1981-2010;        51;       -.1;        .6;       3.8;       8.5;      13.5;        16;      18.5;      17.7;      13.6;       8.8;         4;        .7;       8.8;
      5750;1981-2010;        51;        .6;       1.1;       4.7;         9;      13.9;      16.5;        19;      18.5;      14.5;       9.8;       4.8;       1.4;       9.6;
      5761;1981-2010;        46;        .9;       1.4;       4.9;       9.2;      14.1;      16.8;      19.2;      18.6;      14.4;       9.8;       4.9;       1.6;       9.6;
      5778;1981-2010;        46;        .5;        .9;       3.5;       7.4;      12.1;      15.3;      17.9;      17.6;      13.9;       9.4;       4.7;       1.3;       8.7;
      5779;1981-2010;        51;      -3.8;      -3.4;       -.2;       4.5;       9.5;      12.1;      14.4;      14.1;        10;       5.4;        .2;        -3;         5;
      5792;1981-2010;        51;     -10.6;     -11.5;      -9.7;      -7.2;      -2.6;        .6;       2.9;       2.9;        .2;      -2.1;      -6.8;      -9.8;      -4.4;
      5797;1981-2010;        42;       -.2;        .4;         4;       8.1;        13;      15.6;      17.9;      17.5;      13.4;       8.9;         4;        .7;       8.6;
      5800;1981-2010;        42;      -2.5;      -1.6;       2.1;       6.5;      11.9;      14.5;      16.5;        16;      11.8;       7.3;       2.1;      -1.4;         7;
      5802;1981-2010;        46;      -2.7;      -1.7;         2;       6.5;      11.8;      14.6;      16.5;      15.9;      11.7;       7.3;       1.9;      -1.5;       6.9;
      5821;1981-2010;        46;       1.7;         2;       4.8;       8.6;      12.8;      15.3;      17.7;      17.4;      13.8;       9.7;       5.5;       2.4;       9.3;
      5822;1981-2010;        42;       1.7;         2;       4.8;       8.6;      12.8;      15.3;      17.7;      17.4;      13.8;       9.7;       5.4;       2.3;       9.3;
      5825;1981-2010;        51;        .4;       1.2;       4.4;         9;        14;      16.5;        19;      18.4;      14.2;       9.5;       4.6;       1.3;       9.4;
      5832;1981-2010;        46;         1;       1.5;       4.4;       8.6;      13.2;      15.8;      18.2;      17.6;      13.9;       9.4;       4.9;       1.7;       9.2;
      5839;1981-2010;        42;       2.3;       2.4;       4.9;       8.3;      12.3;        15;      17.4;      17.2;      14.2;      10.2;         6;       2.9;       9.4;
      5856;1981-2010;        42;      -1.9;       -.5;       3.7;       8.5;      13.5;      16.1;      18.1;      17.5;      13.3;       8.6;       2.9;       -.7;       8.3;
      5871;1981-2010;        42;       -.1;        .4;       3.9;       7.4;      11.8;      14.7;      16.8;      16.5;      12.7;       8.6;       3.7;        .7;       8.1;
      5885;1981-2010;        46;         1;       1.8;       5.6;       9.5;      14.1;      17.2;      19.2;      18.6;      14.5;       9.9;       4.9;       1.8;       9.9;
      5890;1981-2010;        46;      -1.6;       -.9;       2.6;       6.4;      11.2;      14.1;      16.2;      15.6;      11.9;         8;       2.4;       -.5;       7.1;
      5898;1981-2010;        46;       1.3;       2.2;         6;       9.8;      14.3;      17.4;      19.5;      18.9;      14.7;      10.4;       5.3;       2.2;      10.2;
      5904;1981-2010;        46;        -1;       -.1;       4.1;       8.5;      13.5;      16.4;      18.3;      17.7;      13.4;       8.8;       3.4;        .2;       8.6;
      5906;1981-2010;        51;       1.8;       2.8;       6.8;      10.7;      15.2;      18.2;      20.4;      19.9;      15.6;      10.7;       5.7;       2.8;      10.9;
      5912;1981-2010;        46;        .7;       1.1;       4.6;       8.3;      12.9;      15.6;      17.7;        17;      13.2;       9.1;       4.7;       1.5;       8.9;
      5920;1981-2010;        46;       2.2;       2.8;       6.5;      10.1;      14.5;      17.3;      19.4;      18.9;      14.9;      10.5;         6;         3;      10.5;
      5930;1981-2010;        42;       1.6;       1.6;       3.9;       7.3;      11.7;      14.7;      17.2;        17;      13.8;       9.8;       5.5;       2.4;       8.9;
      5941;1981-2010;        51;      -3.6;        -2;       2.1;       6.3;      11.9;      14.6;      16.5;      16.1;        12;       7.6;       1.6;      -2.4;       6.7;
      5971;1981-2010;        46;       -.2;        .5;       4.1;       7.8;      12.6;      15.6;      17.7;      17.1;        13;       8.9;       3.8;        .8;       8.5;
      6086;1981-2010;        46;        .2;         1;       4.2;       8.9;      13.8;      16.5;      18.9;      18.3;        14;       9.4;       4.4;         1;       9.2;
      6093;1981-2010;        42;       1.1;       1.5;       4.4;       8.5;      13.1;      15.6;      18.1;      17.5;      13.8;       9.4;         5;       1.8;       9.2;
      6095;1981-2010;        46;       -.2;        .5;       3.9;       8.2;      13.2;      15.9;      18.2;      17.8;      13.6;       9.2;       4.1;        .7;       8.8;
      6105;1981-2010;        42;       1.3;       1.5;         4;       7.7;      11.9;      14.9;      17.3;      16.9;      13.5;       9.4;       5.1;         2;       8.8;
      6109;1981-2010;        42;       -.1;        .5;       3.6;       8.1;        13;      15.7;      18.3;      17.8;      13.8;       9.1;         4;        .8;       8.7;
      6110;1981-2010;        46;        .3;        .8;       3.6;       7.8;      12.4;      15.4;      17.9;      17.6;      13.7;       9.2;       4.4;       1.1;       8.7;
      6129;1981-2010;        42;       -.9;       -.1;       3.3;       7.8;      12.7;      15.5;      17.6;      17.2;        13;       8.7;       3.6;        .1;       8.2;
      6157;1981-2010;        42;       2.3;       2.4;       4.9;       8.4;      12.4;      15.1;      17.5;      17.3;      14.3;      10.3;         6;         3;       9.5;
      6158;1981-2010;        42;       -.8;         0;       3.8;       7.9;      12.7;      15.6;      17.7;      17.3;        13;       8.5;       3.3;        .3;       8.3;
      6159;1981-2010;        51;       2.2;       2.4;       5.3;       8.9;        13;      15.4;      17.6;      17.1;      13.8;        10;       5.8;       2.8;       9.5;
      6163;1981-2010;        42;       1.3;       1.5;       3.9;       7.7;      12.2;        15;      17.5;      17.1;      13.7;       9.6;       5.2;       2.1;       8.9;
      6170;1981-2010;        42;        .1;        .9;       4.4;       9.1;      14.2;      16.8;      19.2;      18.4;      14.2;       9.4;       4.3;         1;       9.3;
      6182;1981-2010;        42;      -1.1;       -.1;       4.2;       8.7;      13.8;      16.5;      18.6;        18;      13.6;       8.8;       3.4;         0;       8.7;
      6184;1981-2010;        46;       2.2;       2.4;       4.9;       8.4;      12.5;      15.1;      17.5;      17.3;      14.2;      10.2;         6;       2.9;       9.5;
      6186;1981-2010;        42;         1;       1.5;       5.2;       8.7;      13.2;      16.1;      18.1;      17.6;      13.6;       9.5;       4.9;       1.9;       9.3;
      6196;1981-2010;        46;        -2;      -1.4;       2.3;       6.5;      11.5;      14.3;      16.3;      15.8;      11.8;       7.4;       2.3;        -1;         7;
      6197;1981-2010;        42;        .6;        .9;       4.2;       7.9;      12.3;      14.8;      17.1;      16.7;        13;       9.1;       4.5;       1.4;       8.5;
      6199;1981-2010;        42;        .5;        .9;       3.4;       7.4;      11.9;        15;      17.5;      17.3;      13.6;       9.2;       4.6;       1.4;       8.6;
      6217;1981-2010;        42;       2.2;         3;       6.6;      10.2;      14.6;      17.7;      19.8;      19.1;      14.9;      10.7;         6;         3;      10.6;
      6219;1981-2010;        46;       -.7;        .2;       4.3;       8.6;      13.5;      16.6;      18.4;      17.9;      13.4;       8.8;       3.5;        .5;       8.8;
      6258;1981-2010;        42;         0;        .8;       4.8;       8.8;      13.6;      16.8;      18.8;      18.1;        14;       9.6;       4.1;       1.1;       9.2;
      6259;1981-2010;        42;       -.4;        .1;       3.8;       7.6;      12.2;      15.2;      17.3;      16.7;      12.8;       8.6;       3.5;        .6;       8.2;
      6260;1981-2010;        42;        .1;        .7;       4.5;       8.4;        13;      16.1;      18.1;      17.6;      13.5;       9.1;       4.1;         1;       8.9;
